model,task,epoch,train_loss,train_cross_entropy,train_dice_loss,val_loss,train_mean_iou,train_dice,val_mean_iou,val_mean_iou_foreground,val_dice,val_pixel_accuracy,learning_rate,epoch_seconds,device_memory_mb,train_loss_classifier,train_loss_box_reg,train_loss_mask,train_loss_objectness,train_loss_rpn_box_reg,train_total,val_mask_ap,val_mask_ap50,val_mask_ap75
segnet,semantic,13,0.23987281761169432,0.1815252945303917,0.2982203402519226,0.2717008336186409,0.6572033569318353,0.7796918730719852,0.504762816503282,0.4203490850341479,0.6367616716672947,0.9308064746551837,0.0001,152.83177645900287,595.8740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,14,0.23690375847816467,0.18262666316628456,0.2911808526992798,0.2866830176115036,0.6375659541141029,0.7618513016671479,0.4576324964659258,0.3635337278372729,0.5777070532180543,0.9303344418181008,0.0001,149.3821930831764,594.031005859375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,15,0.22996323816776276,0.17415257694721223,0.285773899269104,0.28832557147741317,0.6779119280262789,0.791782599752893,0.5087725724164055,0.4254124868410072,0.6393352996028446,0.9297493961124218,0.0001,146.75096408301033,594.031005859375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,16,0.2258738034248352,0.17276872456669806,0.2789788825035095,0.26932172095775603,0.6647031989100715,0.7872211269053002,0.5199792233626009,0.43866293770177583,0.6483975510287953,0.9307033143479183,0.0001,153.38924899999984,595.8740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,17,0.21862235053777695,0.1672320354938507,0.27001266670227053,0.28274283081293106,0.6518839328735822,0.7730490692387325,0.5211670732820989,0.44057886074897334,0.650630383062184,0.9291064627722582,0.0001,148.5798132091295,595.01708984375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,18,0.2125351294517517,0.16370321717858313,0.26136704225540164,0.278205482006073,0.6936062456250273,0.807189434914093,0.512449995289005,0.4288607758103941,0.638042925215545,0.935685687087471,0.0001,139.82752829184756,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,19,0.2095686737179756,0.1595071559727192,0.2596301924705505,0.29603496426343917,0.5836970481528218,0.7168021005937636,0.4945468296120601,0.4091681693266934,0.626322229503873,0.9260867601511039,0.0001,138.38709704205394,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,20,0.21150967384576796,0.16096610621213914,0.26205324087142945,0.2841044927239418,0.6034315557932878,0.7031867769765254,0.5130941306661644,0.43016337730876464,0.6417341686595621,0.9320528543568448,0.0001,138.3141106250696,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,21,0.20822434886693955,0.15834869019389153,0.2581000079154968,0.28449171769618986,0.7368146537473238,0.8422792019340554,0.5157826806993514,0.4338521089643163,0.6451890010568029,0.9307798328382524,0.0001,139.32605933398008,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,22,0.20156363302469255,0.15518616681694986,0.24794109859466554,0.2980927401781082,0.7192727390623969,0.831807400317962,0.47918893420463676,0.3898020810822754,0.6072500864751519,0.9283329139344545,0.0001,143.79229274997488,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,23,0.21066022921800615,0.16275968178510666,0.25856077604293826,0.29107548213005063,0.6539390809516239,0.7805709331674994,0.4911853949712876,0.4035979461734951,0.6145579148084378,0.9310748878914339,0.0001,141.79398529208265,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,24,0.20345043597221374,0.1559002445578575,0.2510006281852722,0.2779312959909439,0.7081698558691651,0.8144017568472961,0.5047495404322727,0.4195890844112097,0.6300937988297708,0.9354526632693336,0.0001,141.4014192088507,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segnet,semantic,25,0.18925239305496216,0.14140075752139092,0.2371040286064148,0.2963314551115036,0.7192341681446797,0.8284894693124797,0.4828147066895012,0.3937595308271181,0.6103489314343415,0.9308688435169402,0.0001,142.36526837502606,596.3740234375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,1,0.47077940187454226,0.4317171465396881,0.5098416585922241,0.3219433615207672,0.5315999520245754,0.6628989383717139,0.4768057414833083,0.3881841048721425,0.6125334932049445,0.9230558698084388,0.0001,158.85361291700974,639.900146484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,2,0.3188003527164459,0.23763574174642563,0.3999649627685547,0.3017403039932251,0.48509005860307575,0.6039141968805607,0.4728801561848674,0.38357092119358716,0.6020564423435265,0.9247663481194446,0.0001,172.64684391696937,807.584716796875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,3,0.29101779145002366,0.21760754940509797,0.36442803440093996,0.28701099878549574,0.5520510928234266,0.6588794497271747,0.44605378713477145,0.35095912416010355,0.5641044290140321,0.9241174142318038,0.0001,170.95105258305557,806.63525390625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,4,0.2726899039268494,0.20364583064317704,0.341733976650238,0.2999257647395134,0.5642980156143839,0.6954452155036949,0.46988312114060804,0.3813615861256071,0.5958023520997527,0.9144363365776754,0.0001,168.8184620840475,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,5,0.25540698149204255,0.18953121556043626,0.32128274688720704,0.27795460599660876,0.5891341157972713,0.7241693108597533,0.5200341253971339,0.4399760768467931,0.6536019414293289,0.9247554673313084,0.0001,165.39933629194275,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,6,0.24670485298633577,0.18334516921043395,0.310064537525177,0.30136869198083877,0.6201910809023611,0.7382196711119805,0.46869039438968424,0.37902818157111445,0.5851939449923349,0.9195777928853796,0.0001,164.71872066683136,805.22021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,7,0.23974348043203353,0.17854093596339227,0.3009460255622864,0.26508834564685824,0.7282238888596538,0.8387648678912859,0.5255262582612409,0.4453045216631021,0.6520044189591169,0.9320456567692061,0.0001,163.89498383295722,805.22021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,8,0.23028945276737214,0.17128905904889108,0.2892898468017578,0.26302341097593307,0.6728248355070866,0.7823221609119767,0.5323387392634858,0.45276633482480316,0.66459606653004,0.9324202842998008,0.0001,167.1016092079226,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,9,0.2176912980437279,0.16357437066435815,0.2718082250595093,0.26304654002189637,0.6775428608998254,0.7951496663940487,0.5545089618119418,0.48044343466357275,0.682966541729395,0.9310162943101873,0.0001,166.0495265419595,805.22021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,10,0.209368654859066,0.15150876284837722,0.26722854709625243,0.29608150869607924,0.6628412664817546,0.7872374579875814,0.4885424868293422,0.4016507180978729,0.6215503713938093,0.9247666857461568,0.0001,163.92641108389944,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,11,0.21743724094629288,0.16280232813954354,0.27207215280532837,0.25873658615350725,0.6683901339330466,0.782334011519425,0.5363118688070047,0.4588665688209182,0.6655243528211484,0.9287094751453103,0.0001,164.91801799996756,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,12,0.20622813542485238,0.15014362239837648,0.26231264867782594,0.2720128244161606,0.6550493777210734,0.77550561672362,0.5058468323670045,0.42148597392004883,0.6367523410518827,0.9306803250381468,0.0001,163.8809521670919,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,13,0.20210427223443986,0.14912690638303758,0.25508163747787477,0.2523620204925537,0.7391606494378319,0.8410857338459193,0.560503370021967,0.4863985526573501,0.6870381541715979,0.9363622603255112,0.0001,163.23350445809774,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,14,0.1912856718659401,0.14021224516630174,0.2423590986251831,0.27610386997461317,0.7222266805569646,0.827009523432915,0.507358791916919,0.4237347829189301,0.6285111810032326,0.9307314294450486,0.0001,162.618535624817,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,15,0.18735328311920166,0.13678020557761192,0.23792636032104492,0.2580253174304962,0.7455266791463724,0.8467101432829555,0.5467184795025629,0.4707415440441345,0.6784692091766088,0.9324273744607583,0.0001,163.20452366699465,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,16,0.18974941118955613,0.14073305644392967,0.23876576642990113,0.26174806761741637,0.7376607925996311,0.8358322979046805,0.5492503103954801,0.4733263121437291,0.6760270238403429,0.9349098976360314,0.0001,163.12373874988407,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,17,0.18042174282073975,0.13214217576980591,0.22870130996704102,0.2902421225309372,0.6771791665258627,0.7974652401840476,0.5044397067453055,0.42074139318463316,0.6392189989648446,0.9270785846583864,0.0001,163.44179037492722,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,18,0.18495836172699928,0.13838908843398093,0.23152763576507568,0.27153359973430635,0.8113214142484888,0.8941810661087167,0.5354267659299196,0.45630190970441253,0.6580220805867103,0.9367586033923719,0.0001,162.7939643750433,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,19,0.18049698836803435,0.13272169194221498,0.22827228441238404,0.2752517852187157,0.6991297682081261,0.8116268069781123,0.5333176468331524,0.4543827193306682,0.6609228447445501,0.9337481087724613,0.0001,163.19744458282366,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,20,0.17676849961280822,0.1281844155728817,0.22535258388519286,0.2688980176448822,0.6655171339045769,0.7538807854196161,0.5260699301319738,0.4455895266915979,0.659745395646068,0.9326156780861894,0.0001,162.63235995802097,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,21,0.17186691061258316,0.1264614726960659,0.2172723484992981,0.2566188355088234,0.793857057953554,0.8820915912805237,0.564676208939782,0.491233307450582,0.6919247020032081,0.9378173547220264,0.0001,162.82191616715863,805.72021484375,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,22,0.17131481430530549,0.1273076277256012,0.21532200040817262,0.2629268537759781,0.7603538396732733,0.8569752760956,0.5382210622521902,0.4597319750732679,0.6654452352238365,0.9350735238181296,0.0001,162.38905320782214,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,23,0.17079628164172173,0.12584648346304894,0.2157460799217224,0.25664321494102477,0.7730344944696083,0.8671934088223757,0.545636491364978,0.46859776293279626,0.6695391807570542,0.9363284516142785,0.0001,162.32233283296227,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,24,0.1690114211201668,0.12317818048596382,0.21484466247558595,0.2661393603682518,0.7869893789366831,0.8743358499131468,0.5329857922702455,0.45304534449720196,0.661188172934622,0.937473205675548,0.0001,162.33036054112017,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
deeplabv3,semantic,25,0.17048737218379975,0.12759172916412354,0.21338301467895507,0.27233247441053393,0.7577358877379253,0.853834073191333,0.5461925925165922,0.46981137573981097,0.6772353045002452,0.934494110339878,0.0001,162.54766858299263,805.786376953125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,1,0.520082318520546,0.2931551492214203,0.40606109867095946,0.25372831875085833,0.6856850796232624,0.8034936149051927,0.5997444788087387,0.5343260456224039,0.7230318121967291,0.934715317223086,0.0001,168.4423932498321,783.601806640625,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,2,0.36339304893016816,0.1823049156308174,0.30430630855560303,0.232385318338871,0.6985736137616154,0.8105505352230765,0.6167635002562933,0.5533948643531935,0.7413105790045192,0.9408173982605257,0.0001,182.1156670001801,973.555908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,3,0.32513767472505567,0.15947545002698899,0.27107364921569826,0.23930509161949157,0.6359030527768182,0.7420689258374029,0.590773671152704,0.522769704769555,0.7148257013845889,0.9377868608912415,0.0001,180.4616344999522,970.805908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,4,0.2952969358801842,0.13992444222569467,0.24654356660842897,0.21441104632616043,0.7685832285104565,0.8636724097034224,0.6259468326600284,0.5634611866319164,0.7426313656582026,0.9454165186416522,0.0001,177.30778416595422,970.805908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,5,0.2779173226237297,0.13238119302392007,0.23002452640533447,0.2202726445198059,0.7502468356713746,0.8487322257230296,0.6291792759944596,0.5678689186221386,0.7506373656945055,0.9427375734531851,0.0001,177.15672729187645,974.9658203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,6,0.2691475205779076,0.12619941459298134,0.22400584831237794,0.22736799961328508,0.7935894831243006,0.8799567830413836,0.61095484873717,0.5460084644829288,0.7264931001655008,0.9429291919590638,0.0001,176.40522937499918,972.055908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,7,0.24740151615142822,0.114972522264719,0.20572901706695557,0.2234534765481949,0.825661927651859,0.9023866125838156,0.6107723879797496,0.5449709456550453,0.737685496591506,0.9454632952879696,0.0001,176.9112035408616,972.055908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,8,0.24668476725816726,0.11570643538236618,0.20688955411911011,0.23440787309408187,0.7661012792880273,0.8591776596775808,0.6163651673442229,0.5521871864603007,0.7419630417276012,0.9437058715172904,0.0001,177.6492520419415,972.055908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,9,0.23207280023097993,0.10984797606468201,0.1905937644958496,0.23358214819431306,0.7953117370441705,0.8809247490412105,0.6226170642590904,0.560173601154392,0.7415835349021398,0.9421414167593388,0.0001,177.42365025007166,972.055908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,10,0.22689860821962357,0.10584424993395805,0.18758474397659303,0.22386725014448167,0.826284167301767,0.9010026835847461,0.6271163124400219,0.5644248817942283,0.7478591032705056,0.9468071416827939,0.0001,178.8928239159286,972.555908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,11,0.22036073912382126,0.10155168485045434,0.1830607925415039,0.23149047541618348,0.8031061513642697,0.8817492496216629,0.6194813524770741,0.5555651895653646,0.7384844380301442,0.9454940039721169,0.0001,177.76728716609068,972.555908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,12,0.2209263438820839,0.10207362138032913,0.18637381925582885,0.24285948199033738,0.8128023706730891,0.8905497960431114,0.5979089469245805,0.5299501208728015,0.7216574790535719,0.9435316561337619,0.0001,178.2451128331013,972.555908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,13,0.21013860930204392,0.09550924305915832,0.17631233921051026,0.22547289037704468,0.8424313169749927,0.9121271475108307,0.6357140298356064,0.574765177765673,0.7520782514588639,0.947341497341627,0.0001,177.95337591692805,972.555908203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,14,0.20293414058685302,0.09407866517603397,0.16875827913284303,0.22648194289207457,0.8540557746491508,0.918920054695533,0.6127607743319717,0.5468959266795806,0.739569831002484,0.9474211618990527,0.0001,177.7462529160548,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,15,0.20154454426765442,0.09245913745164872,0.16788248510360718,0.23786353957653045,0.7980539880292278,0.8845684899250008,0.5819578880654152,0.5101968440671526,0.7057883685817736,0.9461012716541304,0.0001,178.41225108294748,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,16,0.2029150149703026,0.09506698801517487,0.16823443679809572,0.2285351995229721,0.8155726025467177,0.8935660905987636,0.6158085419747478,0.5510606019954256,0.7358093574292592,0.9456631856482988,0.0001,177.8955878750421,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,17,0.18921030873060227,0.08832794935107231,0.1568246913909912,0.23083204525709153,0.840506774988782,0.9103503564396084,0.6167517957171825,0.5519125813019724,0.7339356877807494,0.9474078102972495,0.0001,178.66843458311632,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,18,0.1807157468676567,0.08375814135670662,0.1508048180580139,0.22281645810604095,0.8893434219845493,0.9409621023085961,0.627664625960732,0.5647342761767448,0.743250149712746,0.9488979257918279,0.0001,177.91994995810091,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,19,0.1840046351790428,0.08444286531209946,0.15376100025177003,0.22780202227830887,0.8204157619696478,0.8962568391401367,0.6229848269272195,0.5597210210422534,0.7389972411100737,0.946355995661865,0.0001,177.70307920803316,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,20,0.18370149199962615,0.08618339201509953,0.15478098487854003,0.2362696559727192,0.7987358587794108,0.8760699900841855,0.6050476647817091,0.5379287761028626,0.724252077538698,0.9468015708420415,0.0001,182.56226791604422,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,21,0.180776424407959,0.083159134465456,0.15106708097457885,0.23663613939285277,0.8632307147682035,0.9253450730539338,0.6240346157558785,0.5612462927482877,0.7435068792212512,0.9447138867600928,0.0001,181.378286666004,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,22,0.17410071396827698,0.08237897620499134,0.14285153894424438,0.23137356960773467,0.86598582860606,0.927088677344746,0.6231043582281595,0.5595270772041191,0.7419486791899569,0.9475570719974078,0.0001,178.31546250008978,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,23,0.1747188600540161,0.08393523185551166,0.14344786491394043,0.2209857981801033,0.8599683560541164,0.9230380701644555,0.6289262466960018,0.5665127395895191,0.7492381701306378,0.9470729766786957,0.0001,179.02447458310053,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,24,0.16750062445402145,0.07836732558310032,0.14019274349212646,0.24113333624601363,0.8694589467922195,0.9289990220429855,0.5987992993089917,0.5315151022719288,0.7209800917218141,0.9423482438139381,0.0001,178.1790407919325,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
pspnet,semantic,25,0.16732141293287278,0.07874847503304482,0.13892101745605467,0.2327671717405319,0.846275795029988,0.9129826636935009,0.6134465284617573,0.547718061883447,0.7322283973857074,0.9479542898243867,0.0001,178.50960741611198,974.2158203125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,1,0.49672518947124483,0.4601773609161377,0.533273016834259,0.31245169961452485,0.5134893218296772,0.6109236013934357,0.49265815561798426,0.4084305349384218,0.6165389349800298,0.9201474305356443,0.0001,44.093089832924306,80.0107421875,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,2,0.3210062618732452,0.23319003026485444,0.40882249326705933,0.2875583327412605,0.5648481338799959,0.6982677240969543,0.5424709070340747,0.46873317207600795,0.6711590323993892,0.9199606308837497,0.0001,38.014791457913816,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,3,0.29150980365276336,0.21207275558114053,0.3709468524932861,0.28772203302383426,0.5420360204136782,0.6456927021601048,0.5148659290957115,0.43476472245762043,0.6488888741617712,0.9214025578384868,0.0001,43.03314754203893,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,4,0.27687447041273117,0.20127373114824296,0.35247520895004275,0.2656608463525772,0.6545801816676681,0.7808695270222324,0.5648180740530117,0.49308943088617224,0.6967356175495502,0.9296000116389136,0.0001,46.900898708961904,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,5,0.2626534653663635,0.19491785457134247,0.3303890759468079,0.27929650062322614,0.5987976228580849,0.7295401354151031,0.5505650986913808,0.4770228533895648,0.6806801793698664,0.9251901003366737,0.0001,39.923892750171944,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,6,0.2562468805193901,0.1886444740474224,0.32384928674697877,0.2602579556107521,0.7066681535664575,0.8182321925311785,0.5615901680609899,0.48948022148694703,0.6874612172863152,0.9297209740819167,0.0001,38.749541957862675,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,7,0.24668742370605468,0.1827008035182953,0.3106740435600281,0.25796844774484634,0.7388376287877487,0.8467329708772717,0.5728791949795663,0.5031694096251963,0.7062175349366925,0.9287757420609265,0.0001,38.57413433305919,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,8,0.24356892967224122,0.17809107863903045,0.30904677991867063,0.2682301182150841,0.6469561145851642,0.7741443298392734,0.5391606807633412,0.46194074290758425,0.675958340443671,0.9285619322720509,0.0001,37.97083979193121,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,9,0.23026811819076537,0.16865356599092485,0.29188267040252686,0.27383660900592804,0.6697895180483727,0.7920170180150117,0.5468984511338922,0.4720966298758256,0.681088141832087,0.9269364898525294,0.0001,38.077196000143886,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,10,0.2289668860435486,0.16721467462182044,0.2907190976142883,0.2615312742590904,0.7499990747353218,0.8538042591074538,0.5752460580106221,0.505196896561966,0.7054566040705382,0.9323706838664354,0.0001,44.99270312511362,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,11,0.22432295719385148,0.16380839770436287,0.2848375152587891,0.2635626014471054,0.7121832877340925,0.8181390821975096,0.5678228445255208,0.4961182236610203,0.6961192980134122,0.9337257640227768,0.0001,37.80260604200885,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,12,0.22340411695241927,0.16349704213142394,0.2833111916542053,0.26983308136463163,0.6695987762736461,0.7850074016515441,0.5528659466961572,0.4790444702035959,0.6831675082206061,0.9288590744721809,0.0001,37.98671591700986,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,13,0.21607166195511818,0.15608571842312813,0.27605760507583615,0.2688587802052498,0.7647100553165304,0.8637630161681136,0.5756727370845739,0.5057519040866368,0.6982946051416667,0.9327847983756963,0.0001,39.61363825015724,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,14,0.2078151350080967,0.15112438303232192,0.26450588779449463,0.26975401186943054,0.7549297852590425,0.8538792450468495,0.591182390958427,0.524568008234708,0.7194894108460707,0.9320640113850183,0.0001,37.740447542164475,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,15,0.21183256008625032,0.15552563259601593,0.2681394872665405,0.2571577398777008,0.7664384529654962,0.8614621439425451,0.5944735725786002,0.527787682465641,0.7235727976255896,0.9349243235046463,0.0001,37.664818292018026,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,16,0.20744511930942536,0.15237688705325125,0.262513352394104,0.27585682934522626,0.7136056213817764,0.8234014770983685,0.5625516662339102,0.4911133068695965,0.6977960288347389,0.927183325672532,0.0001,37.244967999868095,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,17,0.20313656336069108,0.1485525033712387,0.25772062368392945,0.264394129216671,0.7377518023287957,0.8406382408517287,0.5960982719445864,0.5298032093249122,0.727037551094773,0.9337028514463491,0.0001,37.270566707942635,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,18,0.1995835681438446,0.14767306209206582,0.2514940748214722,0.2553774682283402,0.7991323313154263,0.8868687623260803,0.6073490888001102,0.5428423533502709,0.7330189278239954,0.9369229201745635,0.0001,37.17766745900735,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,19,0.20268991196155547,0.1503176281571388,0.2550621964454651,0.26577042424678804,0.7201721851500537,0.8273864594633978,0.5953380097060939,0.528734320836252,0.7234195511340404,0.9353964791150792,0.0001,36.89010695903562,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,20,0.19528279423117637,0.14238582627773286,0.24817976331710814,0.25980931556224823,0.700438516371401,0.7937759621905262,0.5900409085887391,0.5218548928394371,0.7196714411178947,0.9372852243301605,0.0001,36.66851050010882,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,21,0.19872041189670564,0.14717318605780602,0.2502676372528076,0.2712205057740211,0.7489914869956049,0.8524178331865183,0.5590212627170191,0.48583948452307163,0.6888894345036976,0.9318973926025159,0.0001,37.051274916157126,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,22,0.20047255865335464,0.14872230372428893,0.2522228126525879,0.2635850897431374,0.7766541324768069,0.8706037029788396,0.5747325398588389,0.5042130549156043,0.7058750566607898,0.9330626344665524,0.0001,36.96206529205665,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,23,0.18515416238307952,0.13488423488140105,0.23542409019470215,0.2602530689835548,0.7623434302303095,0.8611571709874176,0.6052462555972803,0.5404548829149282,0.7329820252949876,0.9364024839442768,0.0001,37.10033804201521,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,24,0.19487954865694046,0.14368944755196572,0.24606964988708496,0.2967751147150993,0.7381696759064252,0.8434774866431348,0.5094374181450005,0.4261318791354249,0.6410859712082176,0.9306139353491807,0.0001,36.88359445799142,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
segformer,semantic,25,0.19021475126743317,0.13968282262086867,0.24074668064117433,0.26916733729839326,0.7881751285977052,0.878400300209533,0.5693096690625234,0.4973095191904301,0.6998336170755436,0.9349847740328103,0.0001,36.987076916964725,94.413330078125,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
